code,description,last_updated
H90.6,"Mixed conductive and sensorineural hearing loss, bilateral",2024-10-01
H90.7,"Mixed conductive and sensorineural hearing loss, unilateral with unrestricted hearing on the contralateral side",2024-10-01
H90.8,"Mixed conductive and sensorineural hearing loss, unspecified",2024-10-01
H91.-,,2024-10-01
H91.0,Ototoxic hearing loss,2024-10-01
H91.1,Presbycusis,2024-10-01
H91.2,Sudden idiopathic hearing loss,2024-10-01
H91.3,"Deaf mutism, not elsewhere classified",2024-10-01
H91.8,Other specified hearing loss,2024-10-01
H91.9,"Hearing loss, unspecified",2024-10-01
H92.-,,2024-10-01
H92.0,Otalgia,2024-10-01
H92.1,Otorrhoea,2024-10-01
H92.2,Otorrhagia,2024-10-01
H93.-,,2024-10-01
H93.0,Degenerative and vascular disorders of ear,2024-10-01
H93.1,Tinnitus,2024-10-01
H93.2,Other abnormal auditory perceptions,2024-10-01
H93.3,Disorders of acoustic nerve,2024-10-01
H93.8,Other specified disorders of ear,2024-10-01
H93.9,"Disorder of ear, unspecified",2024-10-01
H94.-*,,2024-10-01
H94.0*,Acoustic neuritis in infectious and parasitic diseases classified elsewhere,2024-10-01
H94.8*,Other specified disorders of ear in diseases classified elsewhere,2024-10-01
H95.-,,2024-10-01
H95.0,Recurrent cholesteatoma of postmastoidectomy cavity,2024-10-01
H95.1,Other disorders following mastoidectomy,2024-10-01
H95.8,Other postprocedural disorders of ear and mastoid process,2024-10-01
H95.9,"Postprocedural disorder of ear and mastoid process, unspecified",2024-10-01
I00,,2024-10-01
I01.-,,2024-10-01
I01.0,Acute rheumatic pericarditis,2024-10-01
I01.1,Acute rheumatic endocarditis,2024-10-01
I01.2,Acute rheumatic myocarditis,2024-10-01
I01.8,Other acute rheumatic heart disease,2024-10-01
I01.9,"Acute rheumatic heart disease, unspecified",2024-10-01
I02.-,,2024-10-01
I02.0,Rheumatic chorea with heart involvement,2024-10-01
I02.9,Rheumatic chorea without heart involvement,2024-10-01
I05.-,,2024-10-01
I05.0,Mitral stenosis,2024-10-01
I05.1,Rheumatic mitral insufficiency,2024-10-01
I05.2,Mitral stenosis with insufficiency,2024-10-01
I05.8,Other mitral valve diseases,2024-10-01
I05.9,"Mitral valve disease, unspecified",2024-10-01
I06.-,,2024-10-01
I06.0,Rheumatic aortic stenosis,2024-10-01
I06.1,Rheumatic aortic insufficiency,2024-10-01
I06.2,Rheumatic aortic stenosis with insufficiency,2024-10-01
I06.8,Other rheumatic aortic valve diseases,2024-10-01
I06.9,"Rheumatic aortic valve disease, unspecified",2024-10-01
I07.-,,2024-10-01
I07.0,Tricuspid stenosis,2024-10-01
I07.1,Tricuspid insufficiency,2024-10-01
I07.2,Tricuspid stenosis with insufficiency,2024-10-01
I07.8,Other tricuspid valve diseases,2024-10-01
I07.9,"Tricuspid valve disease, unspecified",2024-10-01
I08.-,,2024-10-01
I08.0,Disorders of both mitral and aortic valves,2024-10-01
I08.1,Disorders of both mitral and tricuspid valves,2024-10-01
I08.2,Disorders of both aortic and tricuspid valves,2024-10-01
I08.3,"Combined disorders of mitral, aortic and tricuspid valves",2024-10-01
I08.8,Other multiple valve diseases,2024-10-01
I08.9,"Multiple valve disease, unspecified",2024-10-01
I09.-,,2024-10-01
I09.0,Rheumatic myocarditis,2024-10-01
I09.1,"Rheumatic diseases of endocardium, valve unspecified",2024-10-01
I09.2,Chronic rheumatic pericarditis,2024-10-01
I09.8,Other specified rheumatic heart diseases,2024-10-01
I09.9,"Rheumatic heart disease, unspecified",2024-10-01
I10,,2024-10-01
I11.-,,2024-10-01
I11.0,Hypertensive heart disease with (congestive) heart failure,2024-10-01
I11.9,Hypertensive heart disease without (congestive) heart failure,2024-10-01
I12.-,,2024-10-01
I12.0,Hypertensive renal disease with renal failure,2024-10-01
I12.9,Hypertensive renal disease without renal failure,2024-10-01
I13.-,,2024-10-01
I13.0,Hypertensive heart and renal disease with (congestive) heart failure,2024-10-01
I13.1,Hypertensive heart and renal disease with renal failure,2024-10-01
I13.2,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,2024-10-01
I13.9,"Hypertensive heart and renal disease, unspecified",2024-10-01
I15.-,,2024-10-01
I15.0,Renovascular hypertension,2024-10-01
I15.1,Hypertension secondary to other renal disorders,2024-10-01
I15.2,Hypertension secondary to endocrine disorders,2024-10-01
I15.8,Other secondary hypertension,2024-10-01
I15.9,"Secondary hypertension, unspecified",2024-10-01
I20.-,,2024-10-01
I20.0,Unstable angina,2024-10-01
I20.1,Angina pectoris with documented spasm,2024-10-01
I20.8,Other forms of angina pectoris,2024-10-01
I20.9,"Angina pectoris, unspecified",2024-10-01
I21.-,,2024-10-01
I21.0,Acute transmural myocardial infarction of anterior wall,2024-10-01
I21.1,Acute transmural myocardial infarction of inferior wall,2024-10-01
I21.2,Acute transmural myocardial infarction of other sites,2024-10-01
I21.3,Acute transmural myocardial infarction of unspecified site,2024-10-01
I21.4,Acute subendocardial myocardial infarction,2024-10-01
I21.9,"Acute myocardial infarction, unspecified",2024-10-01
I22.-,,2024-10-01
I22.0,Subsequent myocardial infarction of anterior wall,2024-10-01
I22.1,Subsequent myocardial infarction of inferior wall,2024-10-01
I22.8,Subsequent myocardial infarction of other sites,2024-10-01
I22.9,Subsequent myocardial infarction of unspecified site,2024-10-01
I23.-,,2024-10-01
I23.0,Haemopericardium as current complication following acute myocardial infarction,2024-10-01
I23.1,Atrial septal defect as current complication following acute myocardial infarction,2024-10-01
I23.2,Ventricular septal defect as current complication following acute myocardial infarction,2024-10-01
I23.3,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction,2024-10-01
I23.4,Rupture of chordae tendineae as current complication following acute myocardial infarction,2024-10-01
I23.5,Rupture of papillary muscle as current complication following acute myocardial infarction,2024-10-01
I23.6,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction",2024-10-01
I23.8,Other current complications following acute myocardial infarction,2024-10-01
I24.-,,2024-10-01
I24.0,Coronary thrombosis not resulting in myocardial infarction,2024-10-01
I24.1,Dressler syndrome,2024-10-01
I24.8,Other forms of acute ischaemic heart disease,2024-10-01
I24.9,"Acute ischaemic heart disease, unspecified",2024-10-01
I25.-,,2024-10-01
I25.0,"Atherosclerotic cardiovascular disease, so described",2024-10-01
I25.1,Atherosclerotic heart disease,2024-10-01
I25.2,Old myocardial infarction,2024-10-01
I25.3,Aneurysm of heart,2024-10-01
I25.4,Coronary artery aneurysm and dissection,2024-10-01
I25.5,Ischaemic cardiomyopathy,2024-10-01
I25.6,Silent myocardial ischaemia,2024-10-01
I25.8,Other forms of chronic ischaemic heart disease,2024-10-01
I25.9,"Chronic ischaemic heart disease, unspecified",2024-10-01
I26.-,,2024-10-01
I26.0,Pulmonary embolism with mention of acute cor pulmonale,2024-10-01
I26.9,Pulmonary embolism without mention of acute cor pulmonale,2024-10-01
I27.-,,2024-10-01
I27.0,Primary pulmonary hypertension,2024-10-01
I27.1,Kyphoscoliotic heart disease,2024-10-01
I27.2,Other secondary pulmonary hypertension,2024-10-01
I27.8,Other specified pulmonary heart diseases,2024-10-01
I27.9,"Pulmonary heart disease, unspecified",2024-10-01
I28.-,,2024-10-01
I28.0,Arteriovenous fistula of pulmonary vessels,2024-10-01
I28.1,Aneurysm of pulmonary artery,2024-10-01
I28.8,Other specified diseases of pulmonary vessels,2024-10-01
I28.9,"Disease of pulmonary vessels, unspecified",2024-10-01
I30.-,,2024-10-01
I30.0,Acute nonspecific idiopathic pericarditis,2024-10-01
I30.1,Infective pericarditis,2024-10-01
I30.8,Other forms of acute pericarditis,2024-10-01
I30.9,"Acute pericarditis, unspecified",2024-10-01
I31.-,,2024-10-01
I31.0,Chronic adhesive pericarditis,2024-10-01
I31.1,Chronic constrictive pericarditis,2024-10-01
I31.2,"Haemopericardium, not elsewhere classified",2024-10-01
I31.3,Pericardial effusion (noninflammatory),2024-10-01
I31.8,Other specified diseases of pericardium,2024-10-01
I31.9,"Disease of pericardium, unspecified",2024-10-01
I32.-*,,2024-10-01
I32.0*,Pericarditis in bacterial diseases classified elsewhere,2024-10-01
I32.1*,Pericarditis in other infectious and parasitic diseases classified elsewhere,2024-10-01
I32.8*,Pericarditis in other diseases classified elsewhere,2024-10-01
I33.-,,2024-10-01
I33.0,Acute and subacute infective endocarditis,2024-10-01
I33.9,"Acute endocarditis, unspecified",2024-10-01
I34.-,,2024-10-01
I34.0,Mitral (valve) insufficiency,2024-10-01
I34.1,Mitral (valve) prolapse,2024-10-01
I34.2,Nonrheumatic mitral (valve) stenosis,2024-10-01
I34.8,Other nonrheumatic mitral valve disorders,2024-10-01
I34.9,"Nonrheumatic mitral valve disorder, unspecified",2024-10-01
I35.-,,2024-10-01
I35.0,Aortic (valve) stenosis,2024-10-01
I35.1,Aortic (valve) insufficiency,2024-10-01
I35.2,Aortic (valve) stenosis with insufficiency,2024-10-01
I35.8,Other aortic valve disorders,2024-10-01
I35.9,"Aortic valve disorder, unspecified",2024-10-01
I36.-,,2024-10-01
I36.0,Nonrheumatic tricuspid (valve) stenosis,2024-10-01
I36.1,Nonrheumatic tricuspid (valve) insufficiency,2024-10-01
I36.2,Nonrheumatic tricuspid (valve) stenosis with insufficiency,2024-10-01
I36.8,Other nonrheumatic tricuspid valve disorders,2024-10-01
I36.9,"Nonrheumatic tricuspid valve disorder, unspecified",2024-10-01
I37.-,,2024-10-01
I37.0,Pulmonary valve stenosis,2024-10-01
I37.1,Pulmonary valve insufficiency,2024-10-01
I37.2,Pulmonary valve stenosis with insufficiency,2024-10-01
I37.8,Other pulmonary valve disorders,2024-10-01
I37.9,"Pulmonary valve disorder, unspecified",2024-10-01
I38,,2024-10-01
I39.-*,,2024-10-01
I39.0*,Mitral valve disorders in diseases classified elsewhere,2024-10-01
I39.1*,Aortic valve disorders in diseases classified elsewhere,2024-10-01
I39.2*,Tricuspid valve disorders in diseases classified elsewhere,2024-10-01
I39.3*,Pulmonary valve disorders in diseases classified elsewhere,2024-10-01
I39.4*,Multiple valve disorders in diseases classified elsewhere,2024-10-01
I39.8*,"Endocarditis, valve unspecified, in diseases classified elsewhere",2024-10-01
I40.-,,2024-10-01
I40.0,Infective myocarditis,2024-10-01
I40.1,Isolated myocarditis,2024-10-01
I40.8,Other acute myocarditis,2024-10-01
I40.9,"Acute myocarditis, unspecified",2024-10-01
I41.-*,,2024-10-01
I41.0*,Myocarditis in bacterial diseases classified elsewhere,2024-10-01
I41.1*,Myocarditis in viral diseases classified elsewhere,2024-10-01
I41.2*,Myocarditis in other infectious and parasitic diseases classified elsewhere,2024-10-01
I41.8*,Myocarditis in other diseases classified elsewhere,2024-10-01
I42.-,,2024-10-01
I42.0,Dilated cardiomyopathy,2024-10-01
I42.1,Obstructive hypertrophic cardiomyopathy,2024-10-01
I42.2,Other hypertrophic cardiomyopathy,2024-10-01
I42.3,Endomyocardial (eosinophilic) disease,2024-10-01
I42.4,Endocardial fibroelastosis,2024-10-01
I42.5,Other restrictive cardiomyopathy,2024-10-01
I42.6,Alcoholic cardiomyopathy,2024-10-01
I42.7,Cardiomyopathy due to drugs and other external agents,2024-10-01
I42.8,Other cardiomyopathies,2024-10-01
I42.9,"Cardiomyopathy, unspecified",2024-10-01
I43.-*,,2024-10-01
I43.0*,Cardiomyopathy in infectious and parasitic diseases classified elsewhere,2024-10-01
I43.1*,Cardiomyopathy in metabolic diseases,2024-10-01
I43.2*,Cardiomyopathy in nutritional diseases,2024-10-01
I43.8*,Cardiomyopathy in other diseases classified elsewhere,2024-10-01
I44.-,,2024-10-01
I44.0,"Atrioventricular block, first degree",2024-10-01
I44.1,"Atrioventricular block, second degree",2024-10-01
I44.2,"Atrioventricular block, complete",2024-10-01
I44.3,Other and unspecified atrioventricular block,2024-10-01
I44.4,Left anterior fascicular block,2024-10-01
I44.5,Left posterior fascicular block,2024-10-01
I44.6,Other and unspecified fascicular block,2024-10-01
I44.7,"Left bundle-branch block, unspecified",2024-10-01
I45.-,,2024-10-01
I45.0,Right fascicular block,2024-10-01
I45.1,Other and unspecified right bundle-branch block,2024-10-01
I45.2,Bifascicular block,2024-10-01
I45.3,Trifascicular block,2024-10-01
I45.4,Nonspecific intraventricular block,2024-10-01
I45.5,Other specified heart block,2024-10-01
I45.6,Pre-excitation syndrome,2024-10-01
I45.8,Other specified conduction disorders,2024-10-01
I45.9,"Conduction disorder, unspecified",2024-10-01
I46.-,,2024-10-01
I46.0,Cardiac arrest with successful resuscitation,2024-10-01
I46.1,"Sudden cardiac death, so described",2024-10-01
I46.9,"Cardiac arrest, unspecified",2024-10-01
I47.-,,2024-10-01
I47.0,Re-entry ventricular arrhythmia,2024-10-01
I47.1,Supraventricular tachycardia,2024-10-01
I47.2,Ventricular tachycardia,2024-10-01
I47.9,"Paroxysmal tachycardia, unspecified",2024-10-01
I48.-,,2024-10-01
I48.0,Paroxysmal atrial fibrillation,2024-10-01
I48.1,Persistent atrial fibrillation,2024-10-01
I48.2,Chronic atrial fibrillation,2024-10-01
I48.3,Typical atrial flutter,2024-10-01
I48.4,Atypical atrial flutter,2024-10-01
I48.9,"Atrial fibrillation and atrial flutter, unspecified",2024-10-01
I49.-,,2024-10-01
I49.0,Ventricular fibrillation and flutter,2024-10-01
I49.1,Atrial premature depolarization,2024-10-01
I49.2,Junctional premature depolarization,2024-10-01
I49.3,Ventricular premature depolarization,2024-10-01
I49.4,Other and unspecified premature depolarization,2024-10-01
I49.5,Sick sinus syndrome,2024-10-01
I49.8,Other specified cardiac arrhythmias,2024-10-01
I49.9,"Cardiac arrhythmia, unspecified",2024-10-01
I50.-,,2024-10-01
I50.0,Congestive heart failure,2024-10-01
I50.1,Left ventricular failure,2024-10-01
I50.9,"Heart failure, unspecified",2024-10-01
I51.-,,2024-10-01
I51.0,"Cardiac septal defect, acquired",2024-10-01
I51.1,"Rupture of chordae tendineae, not elsewhere classified",2024-10-01
I51.2,"Rupture of papillary muscle, not elsewhere classified",2024-10-01
I51.3,"Intracardiac thrombosis, not elsewhere classified",2024-10-01
I51.4,"Myocarditis, unspecified",2024-10-01
I51.5,Myocardial degeneration,2024-10-01
I51.6,"Cardiovascular disease, unspecified",2024-10-01
I51.7,Cardiomegaly,2024-10-01
I51.8,Other ill-defined heart diseases,2024-10-01
I51.9,"Heart disease, unspecified",2024-10-01
I52.-*,,2024-10-01
I52.0*,Other heart disorders in bacterial diseases classified elsewhere,2024-10-01
I52.1*,Other heart disorders in other infectious and parasitic diseases classified elsewhere,2024-10-01
I52.8*,Other heart disorders in other diseases classified elsewhere,2024-10-01
I60.-,,2024-10-01
I60.0,Subarachnoid haemorrhage from carotid siphon and bifurcation,2024-10-01
I60.1,Subarachnoid haemorrhage from middle cerebral artery,2024-10-01
I60.2,Subarachnoid haemorrhage from anterior communicating artery,2024-10-01
I60.3,Subarachnoid haemorrhage from posterior communicating artery,2024-10-01
I60.4,Subarachnoid haemorrhage from basilar artery,2024-10-01
I60.5,Subarachnoid haemorrhage from vertebral artery,2024-10-01
I60.6,Subarachnoid haemorrhage from other intracranial arteries,2024-10-01
I60.7,"Subarachnoid haemorrhage from intracranial artery, unspecified",2024-10-01
I60.8,Other subarachnoid haemorrhage,2024-10-01
I60.9,"Subarachnoid haemorrhage, unspecified",2024-10-01
I61.-,,2024-10-01
I61.0,"Intracerebral haemorrhage in hemisphere, subcortical",2024-10-01
I61.1,"Intracerebral haemorrhage in hemisphere, cortical",2024-10-01
I61.2,"Intracerebral haemorrhage in hemisphere, unspecified",2024-10-01
I61.3,Intracerebral haemorrhage in brain stem,2024-10-01
I61.4,Intracerebral haemorrhage in cerebellum,2024-10-01
I61.5,"Intracerebral haemorrhage, intraventricular",2024-10-01
I61.6,"Intracerebral haemorrhage, multiple localized",2024-10-01
I61.8,Other intracerebral haemorrhage,2024-10-01
I61.9,"Intracerebral haemorrhage, unspecified",2024-10-01
I62.-,,2024-10-01
I62.0,Nontraumatic subdural haemorrhage,2024-10-01
I62.1,Nontraumatic extradural haemorrhage,2024-10-01
I62.9,"Intracranial haemorrhage (nontraumatic), unspecified",2024-10-01
I63.-,,2024-10-01
I63.0,Cerebral infarction due to thrombosis of precerebral arteries,2024-10-01
I63.1,Cerebral infarction due to embolism of precerebral arteries,2024-10-01
I63.2,Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries,2024-10-01
I63.3,Cerebral infarction due to thrombosis of cerebral arteries,2024-10-01
I63.4,Cerebral infarction due to embolism of cerebral arteries,2024-10-01
I63.5,Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries,2024-10-01
I63.6,"Cerebral infarction due to cerebral venous thrombosis, nonpyogenic",2024-10-01
I63.8,Other cerebral infarction,2024-10-01
I63.9,"Cerebral infarction, unspecified",2024-10-01
I64,,2024-10-01
I65.-,,2024-10-01
I65.0,Occlusion and stenosis of vertebral artery,2024-10-01
I65.1,Occlusion and stenosis of basilar artery,2024-10-01
I65.2,Occlusion and stenosis of carotid artery,2024-10-01
I65.3,Occlusion and stenosis of multiple and bilateral precerebral arteries,2024-10-01
I65.8,Occlusion and stenosis of other precerebral artery,2024-10-01
I65.9,Occlusion and stenosis of unspecified precerebral artery,2024-10-01
I66.-,,2024-10-01
I66.0,Occlusion and stenosis of middle cerebral artery,2024-10-01
I66.1,Occlusion and stenosis of anterior cerebral artery,2024-10-01
I66.2,Occlusion and stenosis of posterior cerebral artery,2024-10-01
I66.3,Occlusion and stenosis of cerebellar arteries,2024-10-01
I66.4,Occlusion and stenosis of multiple and bilateral cerebral arteries,2024-10-01
I66.8,Occlusion and stenosis of other cerebral artery,2024-10-01
I66.9,Occlusion and stenosis of unspecified cerebral artery,2024-10-01
I67.-,,2024-10-01
I67.0,"Dissection of cerebral arteries, nonruptured",2024-10-01
I67.1,"Cerebral aneurysm, nonruptured",2024-10-01
I67.2,Cerebral atherosclerosis,2024-10-01
I67.3,Progressive vascular leukoencephalopathy,2024-10-01
I67.4,Hypertensive encephalopathy,2024-10-01
I67.5,Moyamoya disease,2024-10-01
I67.6,Nonpyogenic thrombosis of intracranial venous system,2024-10-01
I67.7,"Cerebral arteritis, not elsewhere classified",2024-10-01
I67.8,Other specified cerebrovascular diseases,2024-10-01
I67.9,"Cerebrovascular disease, unspecified",2024-10-01
I68.-*,,2024-10-01
I68.0*,Cerebral amyloid angiopathy,2024-10-01
