code,description,last_updated
A7521001,"03,""Tracheostomy/laryngectomy tube, cuffed, polyvinylchloride (pvc), silicone or""",2024-10-01
A7521002,"04,""equal, each"",,,,,,",2024-10-01
A7522001,"03,""Tracheostomy/laryngectomy tube, stainless steel or equal (sterilizable and"",T",2024-10-01
A7522002,"04,""reusable), each"",,,,,,",2024-10-01
A7523001,"03,""Tracheostomy shower protector, each"",Tracheostomy shower protect 37      A,,,",2024-10-01
A7524001,"03,""Tracheostoma stent/stud/button, each"",Tracheostoma stent/stud/bttn37      A,,",2024-10-01
A7525001,"03,""Tracheostomy mask, each"",Tracheostomy mask           37      A,,,C,D1F,P",2024-10-01
A7526001,"03,""Tracheostomy tube collar/holder, each"",Tracheostomy tube collar    37      A,",2024-10-01
A7527001,"03,""Tracheostomy/laryngectomy tube plug/stop, each"",Trach/laryn tube plug/stop  3",2024-10-01
A8000001,"03,""Helmet, protective, soft, prefabricated, includes all components and accessor",2024-10-01
A8001001,"03,""Helmet, protective, hard, prefabricated, includes all components and accessor",2024-10-01
A8002001,"03,""Helmet, protective, soft, custom fabricated, includes all components and"",Sof",2024-10-01
A8002002,"04,accessories,,,,,,",2024-10-01
A8003001,"03,""Helmet, protective, hard, custom fabricated, includes all components and"",Har",2024-10-01
A8003002,"04,accessories,,,,,,",2024-10-01
A8004001,"03,""Soft interface for helmet, replacement only"",""Repl soft interface, helmet 32",2024-10-01
A9150001,"03,Non-prescription drugs,Misc/exper non-prescript dru57      A",2024-10-01
A9152001,"03,""Single vitamin/mineral/trace element, oral, per dose, not otherwise specified",2024-10-01
A9153001,"03,""Multiple vitamins, with or without minerals and trace elements, oral, per dos",2024-10-01
A9153002,"04,not otherwise specified,,,,,,",2024-10-01
A9154001,"03,""Artificial saliva, 1 ml"",""Artificial saliva, 1 ml     00      9",2024-10-01
A9155001,"03,""Artificial saliva, 30 ml"",Artificial saliva           57      A,,,C,Z2,9",2024-10-01
A9156001,"03,""Oral mucoadhesive, any type (liquid, gel, paste, etc.), per 1 ml"",Oral mucoad",2024-10-01
A9180001,"03,""Pediculosis (lice infestation) treatment, topical, for administration by"",""Li",2024-10-01
A9180002,"04,patient/caretaker,,,,,,",2024-10-01
A9268001,"03,""Programmer for transient, orally ingested capsule"",Programmer orally ingest c",2024-10-01
A9269001,"03,""Programable, transient, orally ingested capsule, for use with external"",Progr",2024-10-01
A9269002,"04,""programmer, per month"",,,,,,",2024-10-01
A9270001,"03,Non-covered item or service,Non-covered item or service 00      9",2024-10-01
A9272001,"03,""Wound suction, disposable, includes dressing, all accessories and components,",2024-10-01
A9272002,"04,""any type, each"",,,,,,",2024-10-01
A9273001,"03,""Cold or hot fluid bottle, ice cap or collar, heat and/or cold wrap, any type""",2024-10-01
A9274001,"03,""External ambulatory insulin delivery system, disposable, each, includes all"",",2024-10-01
A9274002,"04,supplies and accessories,,,,,,",2024-10-01
A9275001,"03,""Home glucose disposable monitor, includes test strips"",Disp home glucose moni",2024-10-01
A9276001,"03,""Sensor; invasive (e.g., subcutaneous), disposable, for use with non-durable"",",2024-10-01
A9276002,"04,""medical equipment interstitial continuous glucose monitoring system, one unit",2024-10-01
A9276003,"04,1 day supply,,,,,,",2024-10-01
A9277001,"03,""Transmitter; external, for use with non-durable medical equipment interstitia",2024-10-01
A9277002,"04,continuous glucose monitoring system,,,,,,",2024-10-01
A9278001,"03,""Receiver (monitor); external, for use with non-durable medical equipment"",""Ex",2024-10-01
A9278002,"04,interstitial continuous glucose monitoring system,,,,,,",2024-10-01
A9279001,"03,""Monitoring feature/device, stand-alone or integrated, any type, includes all""",2024-10-01
A9279002,"04,""accessories, components and electronics, not otherwise classified"",,,,,,",2024-10-01
A9280001,"03,""Alert or alarm device, not otherwise classified"",""Alert device, noc",2024-10-01
A9281001,"03,""Reaching/grabbing device, any type, any length, each"",Reaching/grabbing devic",2024-10-01
A9282001,"03,""Wig, any type, each"",Wig any type                00      9",2024-10-01
A9283001,"03,""Foot pressure off loading/supportive device, any type, each"",Foot press off l",2024-10-01
A9284001,"03,""Spirometer, non-electronic, includes all accessories"",Non-electronic spiromet",2024-10-01
A9285001,"03,Inversion/eversion correction device,Inversion eversion cor devic00      9,,,C",2024-10-01
A9286001,"03,""Hygienic item or device, disposable or non-disposable, any type, each"",""Any h",2024-10-01
A9291001,"03,""Prescription digital cognitive and/or behavioral therapy, fda cleared, per"",P",2024-10-01
A9291002,"04,course of treatment,,,,,,",2024-10-01
A9292001,"03,""Prescription digital visual therapy, software-only, fda cleared, per course o",2024-10-01
A9292002,"04,treatment,,,,,,",2024-10-01
A9293001,"03,""Fertility cycle (contraception & conception) tracking software application, f",2024-10-01
A9293002,"04,""cleared, per month, includes accessories (e.g., thermometer)"",,,,,,",2024-10-01
A9300001,"03,Exercise equipment,Exercise equipment          00      960-9              2100",2024-10-01
A9500001,"03,""Technetium tc-99m sestamibi, diagnostic, per study dose"",Tc99m sestamibi",2024-10-01
A9501001,"03,""Technetium tc-99m teboroxime, diagnostic, per study dose"",Technetium tc-99m t",2024-10-01
A9502001,"03,""Technetium tc-99m tetrofosmin, diagnostic, per study dose"",Tc99m tetrofosmin",2024-10-01
A9503001,"03,""Technetium tc-99m medronate, diagnostic, per study dose, up to 30 millicuries",2024-10-01
A9504001,"03,""Technetium tc-99m apcitide, diagnostic, per study dose, up to 20 millicuries""",2024-10-01
A9505001,"03,""Thallium tl-201 thallous chloride, diagnostic, per millicurie"",Tl201 thallium",2024-10-01
A9506001,"03,""Graphite crucible for preparation of technetium tc 99m-labeled carbon aerosol",2024-10-01
A9506002,"04,one crucible,,,,,,",2024-10-01
A9507001,"03,""Indium in-111 capromab pendetide, diagnostic, per study dose, up to 10"",In111",2024-10-01
A9507002,"04,millicuries,,,,,,",2024-10-01
A9508001,"03,""Iodine i-131 iobenguane sulfate, diagnostic, per 0.5 millicurie"",""I131 iodobe",2024-10-01
A9509001,"03,""Iodine i-123 sodium iodide, diagnostic, per millicurie"",Iodine i-123 sod iodi",2024-10-01
A9510001,"03,""Technetium tc-99m disofenin, diagnostic, per study dose, up to 15 millicuries",2024-10-01
A9512001,"03,""Technetium tc-99m pertechnetate, diagnostic, per millicurie"",Tc99m pertechnet",2024-10-01
A9513001,"03,""Lutetium lu 177, dotatate, therapeutic, 1 millicurie"",Lutetium lu 177 dotatat",2024-10-01
A9515001,"03,""Choline c-11, diagnostic, per study dose up to 20 millicuries"",Choline c-11",2024-10-01
A9516001,"03,""Iodine i-123 sodium iodide, diagnostic, per 100 microcuries, up to 999"",Iodin",2024-10-01
A9516002,"04,microcuries,,,,,,",2024-10-01
A9517001,"03,""Iodine i-131 sodium iodide capsule(s), therapeutic, per millicurie"",""I131 iod",2024-10-01
A9520001,"03,""Technetium tc-99m tilmanocept, diagnostic, up to 0.5 millicuries"",Tc99 tilman",2024-10-01
A9521001,"03,""Technetium tc-99m exametazime, diagnostic, per study dose, up to 25 millicuri",2024-10-01
A9524001,"03,""Iodine i-131 iodinated serum albumin, diagnostic, per 5 microcuries"",""I131 se",2024-10-01
A9526001,"03,""Nitrogen n-13 ammonia, diagnostic, per study dose, up to 40 millicuries"",Nitr",2024-10-01
A9527001,"03,""Iodine i-125, sodium iodide solution, therapeutic, per millicurie"",Iodine i-1",2024-10-01
A9528001,"03,""Iodine i-131 sodium iodide capsule(s), diagnostic, per millicurie"",""Iodine i-",2024-10-01
A9529001,"03,""Iodine i-131 sodium iodide solution, diagnostic, per millicurie"",""I131 iodide",2024-10-01
A9530001,"03,""Iodine i-131 sodium iodide solution, therapeutic, per millicurie"",""I131 iodid",2024-10-01
A9531001,"03,""Iodine i-131 sodium iodide, diagnostic, per microcurie (up to 100 microcuries",2024-10-01
A9532001,"03,""Iodine i-125 serum albumin, diagnostic, per 5 microcuries"",""I125 serum albumi",2024-10-01
A9536001,"03,""Technetium tc-99m depreotide, diagnostic, per study dose, up to 35 millicurie",2024-10-01
A9537001,"03,""Technetium tc-99m mebrofenin, diagnostic, per study dose, up to 15 millicurie",2024-10-01
A9538001,"03,""Technetium tc-99m pyrophosphate, diagnostic, per study dose, up to 25"",Tc99m",2024-10-01
A9538002,"04,millicuries,,,,,,",2024-10-01
A9539001,"03,""Technetium tc-99m pentetate, diagnostic, per study dose, up to 25 millicuries",2024-10-01
A9540001,"03,""Technetium tc-99m macroaggregated albumin, diagnostic, per study dose, up to",2024-10-01
A9540002,"04,millicuries,,,,,,",2024-10-01
A9541001,"03,""Technetium tc-99m sulfur colloid, diagnostic, per study dose, up to 20"",Tc99m",2024-10-01
A9541002,"04,millicuries,,,,,,",2024-10-01
A9542001,"03,""Indium in-111 ibritumomab tiuxetan, diagnostic, per study dose, up to 5"",""In1",2024-10-01
A9542002,"04,millicuries,,,,,,",2024-10-01
A9543001,"03,""Yttrium y-90 ibritumomab tiuxetan, therapeutic, per treatment dose, up to 40""",2024-10-01
A9543002,"04,millicuries,,,,,,",2024-10-01
A9544001,"03,""Iodine i-131 tositumomab, diagnostic, per study dose"",""I131 tositumomab, dx",2024-10-01
A9545001,"03,""Iodine i-131 tositumomab, therapeutic, per treatment dose"",""I131 tositumomab,",2024-10-01
A9546001,"03,""Cobalt co-57/58, cyanocobalamin, diagnostic, per study dose, up to 1 microcur",2024-10-01
A9547001,"03,""Indium in-111 oxyquinoline, diagnostic, per 0.5 millicurie"",In111 oxyquinolin",2024-10-01
A9548001,"03,""Indium in-111 pentetate, diagnostic, per 0.5 millicurie"",In111 pentetate",2024-10-01
A9550001,"03,""Technetium tc-99m sodium gluceptate, diagnostic, per study dose, up to 25"",Tc",2024-10-01
A9550002,"04,millicurie,,,,,,",2024-10-01
A9551001,"03,""Technetium tc-99m succimer, diagnostic, per study dose, up to 10 millicuries""",2024-10-01
A9552001,"03,""Fluorodeoxyglucose f-18 fdg, diagnostic, per study dose, up to 45 millicuries",2024-10-01
A9553001,"03,""Chromium cr-51 sodium chromate, diagnostic, per study dose, up to 250"",Cr51 c",2024-10-01
A9553002,"04,microcuries,,,,,,",2024-10-01
A9554001,"03,""Iodine i-125 sodium iothalamate, diagnostic, per study dose, up to 10"",""I125",2024-10-01
A9554002,"04,microcuries,,,,,,",2024-10-01
A9555001,"03,""Rubidium rb-82, diagnostic, per study dose, up to 60 millicuries"",Rb82 rubidi",2024-10-01
A9556001,"03,""Gallium ga-67 citrate, diagnostic, per millicurie"",Ga67 gallium",2024-10-01
A9557001,"03,""Technetium tc-99m bicisate, diagnostic, per study dose, up to 25 millicuries""",2024-10-01
A9558001,"03,""Xenon xe-133 gas, diagnostic, per 10 millicuries"",Xe133 xenon 10mci",2024-10-01
A9559001,"03,""Cobalt co-57 cyanocobalamin, oral, diagnostic, per study dose, up to 1"",Co57",2024-10-01
A9559002,"04,microcurie,,,,,,",2024-10-01
A9560001,"03,""Technetium tc-99m labeled red blood cells, diagnostic, per study dose, up to",2024-10-01
A9560002,"04,millicuries,,,,,,",2024-10-01
A9561001,"03,""Technetium tc-99m oxidronate, diagnostic, per study dose, up to 30 millicurie",2024-10-01
A9562001,"03,""Technetium tc-99m mertiatide, diagnostic, per study dose, up to 15 millicurie",2024-10-01
A9563001,"03,""Sodium phosphate p-32, therapeutic, per millicurie"",P32 na phosphate",2024-10-01
A9564001,"03,""Chromic phosphate p-32 suspension, therapeutic, per millicurie"",P32 chromic p",2024-10-01
A9566001,"03,""Technetium tc-99m fanolesomab, diagnostic, per study dose, up to 25 millicuri",2024-10-01
A9567001,"03,""Technetium tc-99m pentetate, diagnostic, aerosol, per study dose, up to 75"",T",2024-10-01
A9567002,"04,millicuries,,,,,,",2024-10-01
A9568001,"03,""Technetium tc-99m arcitumomab, diagnostic, per study dose, up to 45 millicuri",2024-10-01
A9569001,"03,""Technetium tc-99m exametazime labeled autologous white blood cells, diagnosti",2024-10-01
A9569002,"04,per study dose,,,,,,",2024-10-01
A9570001,"03,""Indium in-111 labeled autologous white blood cells, diagnostic, per study dos",2024-10-01
A9571001,"03,""Indium in-111 labeled autologous platelets, diagnostic, per study dose"",Indiu",2024-10-01
A9572001,"03,""Indium in-111 pentetreotide, diagnostic, per study dose, up to 6 millicuries""",2024-10-01
A9573001,"03,""Injection, gadopiclenol, 1 ml"",""Inj, gadopiclenol, 1 ml     51      A"",,,C,I1",2024-10-01
A9575001,"03,""Injection, gadoterate meglumine, 0.1 ml"",Inj gadoterate meglumi 0.1ml57",2024-10-01
A9576001,"03,""Injection, gadoteridol, (prohance multipack), per ml"",Inj prohance multipack",2024-10-01
A9577001,"03,""Injection, gadobenate dimeglumine (multihance), per ml"",Inj multihance",2024-10-01
A9578001,"03,""Injection, gadobenate dimeglumine (multihance multipack), per ml"",Inj multiha",2024-10-01
A9579001,"03,""Injection, gadolinium-based magnetic resonance contrast agent, not otherwise""",2024-10-01
A9579002,"04,""specified (nos), per ml"",,,,,,",2024-10-01
A9580001,"03,""Sodium fluoride f-18, diagnostic, per study dose, up to 30 millicuries"",Sodiu",2024-10-01
A9581001,"03,""Injection, gadoxetate disodium, 1 ml"",Gadoxetate disodium inj     51      A,,",2024-10-01
A9582001,"03,""Iodine i-123 iobenguane, diagnostic, per study dose, up to 15 millicuries"",Io",2024-10-01
A9583001,"03,""Injection, gadofosveset trisodium, 1 ml"",Gadofosveset trisodium inj  51",2024-10-01
A9584001,"03,""Iodine 1-123 ioflupane, diagnostic, per study dose, up to 5 millicuries"",Iodi",2024-10-01
A9585001,"03,""Injection, gadobutrol, 0.1 ml"",Gadobutrol injection        57      A,,,C,I1E,",2024-10-01
A9586001,"03,""Florbetapir f18, diagnostic, per study dose, up to 10 millicuries"",Florbetapi",2024-10-01
A9587001,"03,""Gallium ga-68, dotatate, diagnostic, 0.1 millicurie"",Gallium ga-68",2024-10-01
A9588001,"03,""Fluciclovine f-18, diagnostic, 1 millicurie"",Fluciclovine f-18           57",2024-10-01
A9589001,"03,""Instillation, hexaminolevulinate hydrochloride, 100 mg"",Insti hexaminolevulin",2024-10-01
A9590001,"03,""Iodine i-131, iobenguane, 1 millicurie"",Iodine i-131 iobenguane 1mci51      A",2024-10-01
A9591001,"03,""Fluoroestradiol f 18, diagnostic, 1 millicurie"",Fluoroestradiol f 18        5",2024-10-01
A9592001,"03,""Copper cu-64, dotatate, diagnostic, 1 millicurie"",Copper cu 64 dotatate diag",2024-10-01
A9593001,"03,""Gallium ga-68 psma-11, diagnostic, (ucsf), 1 millicurie"",Gallium ga-68 psma-1",2024-10-01
A9594001,"03,""Gallium ga-68 psma-11, diagnostic, (ucla), 1 millicurie"",""Gallium ga-68 psma-",2024-10-01
A9595001,"03,""Piflufolastat f-18, diagnostic, 1 millicurie"",""Piflu f-18, dia 1 millicurie57",2024-10-01
